,video_id,comment,sentiment_score,sentiment_label,positive_score,negative_score
256,eaMDDseIL7E,It was cool but when I used it it gave me another shape but that was cool to!,0.5983,Positive,0.5983,
257,eaMDDseIL7E,"Is there any specific app or website to run this code or I can just normally save this code and run in the terminal.
And Will I be able to see that pattern there after?",0.4939,Positive,0.4939,
258,eaMDDseIL7E,"import turtle
import coloursys
t =  turtle.Turtle()
s = turtle.Screen().bgcolour('black')
t.speed(0)
n  = 70
h = 0
for i in range(360):
     c = coloursys.hsv_to_rbd(h, 1, 0.8)
     h+=1/n
     t.colour(c)
     t.left(1)
     t.fd(1)
     for j in range(2):
           t.left(2)
           t.circle(100)",0.0,Neutral,,
259,eaMDDseIL7E,"My phone shows me there is a mistake at h+
Edit:Pls help me",0.0772,Positive,0.0772,
260,eaMDDseIL7E,😢so fast 🤧,-0.4767,Negative,,-0.4767
261,eaMDDseIL7E,"import turtle

import colorsys

t = turtle. Turtle()

s = turtle.Screen().bgcolor('black')

t.speed(8)

n = 78

h=8

for i in range(360):

 c = colorsys.hsv_to_rgb(h, 1, 0.8)

 h+= 1/n

 t.color(c)

 t.left(1)

 t.fd(1)

for j in range(2):

 t.left(2)

 t.circle(100)",0.0,Neutral,,
262,eaMDDseIL7E,Worked 👍,0.0,Neutral,,
263,eaMDDseIL7E,How to run main,0.0,Neutral,,
264,eaMDDseIL7E,"i can't run it guys it's line 5  the problem is line 5
i need help",0.0,Neutral,,
265,eaMDDseIL7E,You can increase size of multi colour ball by increasing t.circle(100) value,0.5719,Positive,0.5719,
266,eaMDDseIL7E,thaks worked 👍👍👍👍,0.0,Neutral,,
267,eaMDDseIL7E,"here is the correct code
import turtle
import colorsys

t = turtle.Turtle()
s = turtle.Screen().bgcolor('black')
t.speed(0)
n = 70
h = 0

for i in range(360):
    c = colorsys.hsv_to_rgb(h, 1, 0.8)
    h += 1 / n
    t.color(c)
    t.left(1)
    t.fd(1)
    for j in range(2):
        t.left(2)
        t.circle(100)",0.0,Neutral,,
268,fr1f84rg4Nw,"Aap sabka nahi pata lekin mai to ab jab bhi revision karka hua python ka to yahi video dekhunga!
Thanks a lot for all the support you have given to me and my videos! This is the first time I am doing this and I really enjoyed it! Make sure to grab the source code from the description and let me know which programming language to cover next because I really enjoyed doing it! Did you guyz understand it? Should this video be for revision or should it be watched by a complete beginner..What do you think ?",0.9486,Positive,0.9486,
269,fr1f84rg4Nw,"Sir, I wanna tell about my education that i'am studying in 10th standard. Can I learn this Pro lgraming language.🙏",0.0,Neutral,,
270,fr1f84rg4Nw,"Make a calculator in python easily. click the link below to check the blog
https://pythonmakeseasy.blogspot.com/2023/12/tutorial-to-make-simple-calculator-in.html",0.34,Positive,0.34,
271,fr1f84rg4Nw,"Make a calculator in python easily. click the link below to check the blog
https://pythonmakeseasy.blogspot.com/2023/12/tutorial-to-make-simple-calculator-in.html",0.34,Positive,0.34,
272,fr1f84rg4Nw,Very useful video,0.4927,Positive,0.4927,
273,fr1f84rg4Nw,please make videos on python all topics fast videos,0.3182,Positive,0.3182,
274,fr1f84rg4Nw,Can anyone tellme how to go in next line wgen i press enter program runs,0.0,Neutral,,
275,fr1f84rg4Nw,Love this channel 🥰 best teacher ever,0.9493,Positive,0.9493,
276,fr1f84rg4Nw,"Fully loaded tutorial, you covered all the fundamentals in just 15 minutes. Thank you.",0.3612,Positive,0.3612,
277,fr1f84rg4Nw,bhai ye to sach me 15 minute me sikha die,-0.5994,Negative,,-0.5994
278,fr1f84rg4Nw,"https://onlinepractices.blogspot.com/2023/12/python-interview-coding-questions-with.html

https://onlinepractices.blogspot.com/2023/12/basic-python-interview-questions-for.html

https://onlinepractices.blogspot.com/2023/12/java-interview-questions-for-freshers.html

Best interview questions🙋 for practice Python and java please check this out",0.8658,Positive,0.8658,
279,fr1f84rg4Nw,Task complete👌💯,0.7297,Positive,0.7297,
280,B9nFMZIYQl0,👨‍💻 FORK THIS REPL 👉 http://join.replit.com/cp-python,0.0,Neutral,,
281,B9nFMZIYQl0,"Honest opinion is that this course is a WASTE OF YOUR TIME. If you want to learn programming, buy 100 days od code course for like $10.",0.3751,Positive,0.3751,
282,B9nFMZIYQl0,"4:20:00
Can someone explain why this wouldn't be easier?:

def find_max(number: list):
    print(f""The biggest number is {max(number)}"")


find_max([1, 2, 3, 65, 7])",-0.2575,Negative,,-0.2575
283,B9nFMZIYQl0,It's a fantastic course. Thanks a lot for your effort but Markdown is not coming. Any suggestions? @CleverProgrammer,0.5023,Positive,0.5023,
284,B9nFMZIYQl0,"you guys going to have to figure out more practical ways to teach this stuff, building little tip calculators and calculators is soooooo fucking boring",-0.3804,Negative,,-0.3804
285,B9nFMZIYQl0,"which is better using an f string or converting it into a str? 27:01

nvm both is good XD",0.8842,Positive,0.8842,
286,B9nFMZIYQl0,HOly cow!  I am not ready for that yet but I appreciate the work!,0.5543,Positive,0.5543,
287,B9nFMZIYQl0,i fell in love with your teaching 😭😭,-0.25,Negative,,-0.25
288,B9nFMZIYQl0,This video is 11:34. Why do you say 12 hours?,0.0,Neutral,,
289,B9nFMZIYQl0,"hi, I'm a beginner in coding. I have a problem with the counter app. the increment and decrement goes by 2. if I open the app in a new window , it becomes normal and the increment/decrement goes by 1. Can you please help??",0.3939,Positive,0.3939,
290,B9nFMZIYQl0,7:25:13 how to get this Css file?(,0.0,Neutral,,
291,B9nFMZIYQl0,where we find notes,0.0,Neutral,,
292,B9nFMZIYQl0,where we find nots,0.0,Neutral,,
293,B9nFMZIYQl0,Yoo,0.0,Neutral,,
294,B9nFMZIYQl0,please i am  having  issues with the markdown its not bringing out anything please what do i do,0.5574,Positive,0.5574,
295,YfO28Ihehbk,"Navin sir, can you please make a video on interview questions asked for python ?  would be really helpful. Paid course will also work",0.659,Positive,0.659,
296,YfO28Ihehbk,Giving this kind of quality content & that too for free is much more than awesome. You have done a great work sir and thank you so much for that.,0.9492,Positive,0.9492,
297,YfO28Ihehbk,"Sir , can u provide notes for python for beginners, free or paid basis",0.5106,Positive,0.5106,
298,YfO28Ihehbk,"very good explanation sir, way of your teaching Python is Awesome👏👏👏",0.807,Positive,0.807,
299,YfO28Ihehbk,Any one 2023,0.0,Neutral,,
300,YfO28Ihehbk,Great thanks dear,0.8625,Positive,0.8625,
301,YfO28Ihehbk,"01:04 introduction to python
05:14 Python setup
13:06 Getting started with python
27:02 variables in python
36:48 list in python
47:02 tuple / set in python
53:16 python set path in Windows and help
58:46 more on variables in python
01:07:31 data types in python
01:21:42 operators in python
01:32:24 number system conversion in python
01:40:17 IDLE previous command | clear screen
01:43:11 python BitWise operators
01:55:28 import math function in python
02:02:43 working with PyCharm | run | debug | trace | Py file
02:12:38 user input in python | command line input
02:23:57 if..elif..else statement in python
02:39:01 while loop in python
02:51:19 for loop in python
02:58:09 break.. continue..pass in python
03:07:57 printing patterns in python",0.6808,Positive,0.6808,
302,YfO28Ihehbk,Jesus i set path in 3 h.....omg thx for this ...i am EXTRA beginner,0.3612,Positive,0.3612,
303,YfO28Ihehbk,How to contact,0.0,Neutral,,
304,YfO28Ihehbk,Sir I have a num I will talk to him,0.0,Neutral,,
305,YfO28Ihehbk,Comming back from 2023 just for his explanation ❤,0.6369,Positive,0.6369,
306,YfO28Ihehbk,"If you don't mind, Does learning multiple languages is the reason of your baldness?🤔. Anyways you looking good 😊",0.836,Positive,0.836,
307,YfO28Ihehbk,Who watching in 2023❤,0.6369,Positive,0.6369,
308,YfO28Ihehbk,Is anyone from 2023,0.0,Neutral,,
309,YfO28Ihehbk,After this can we get a job?,0.0,Neutral,,
310,YfO28Ihehbk,Why are we writing 4 zeroes in starting while converting 12 into binary why is it not 1100 and 00001100,0.0,Neutral,,
311,YfO28Ihehbk,Thank you so much! I enjoyed it a lot. Very clearly explained!,0.8638,Positive,0.8638,
312,h1WdbfoHeac,"Basic to Advance Python Programming in Telugu

Free Demo Visit: https://pythonlife.in/python-course-in-telugu.html

We Provide 
1.Daily Live Classes
2.Recording Clasess 
3.Study Material
4.Real Time Projects 
5.Certification
6.Placement Assistance
Mock Interviews.
Resume Building.
Daily Job Updates
Interview Questions

Timings:7pm to 9pm
Duration: 45Days
Contact Numbers:
9154083255",0.128,Positive,0.128,
313,h1WdbfoHeac,Python complete course ee topic varaku nerchukovali ee 10 hrs video lo nundi,0.0,Neutral,,
314,h1WdbfoHeac,anybody has taken the python life subscription,0.0,Neutral,,
315,h1WdbfoHeac,how to make it as a # comment in code can anyone expalin?,0.0,Neutral,,
316,h1WdbfoHeac,Bro for i in range ane..run cheasthea..null ane chuspisthundw,0.0,Neutral,,
317,h1WdbfoHeac,"Good explanation
Thank you soo much",0.6597,Positive,0.6597,
318,h1WdbfoHeac,Free learning link pettandi sir,0.5106,Positive,0.5106,
319,h1WdbfoHeac,Degree complete ayer 8 years . now I am intrasteded in it is,0.0,Neutral,,
320,h1WdbfoHeac,you are the best lecturer of it companies excellent bro,0.836,Positive,0.836,
321,h1WdbfoHeac,"do you also teach live 1:1 classes ? if yes , please send the full details",0.6124,Positive,0.6124,
322,h1WdbfoHeac,"Hi..Anna nen 10th completed so nen nerchukovacha python course
nen eligible ha khada job ki try chesthe vasthunda pls reply me🙏",0.4019,Positive,0.4019,
323,h1WdbfoHeac,Good explanation,0.4404,Positive,0.4404,
324,h1WdbfoHeac,Mba (hr) tarvatha career gap unte ye course nerchukunte job vastundi. Plz,0.0772,Positive,0.0772,
325,h1WdbfoHeac,Bro naku python medha interview undi bro naku kocham interview questions send cheye bro,0.0,Neutral,,
326,h1WdbfoHeac,Are you a tutor? If not where do u work bro?,0.0,Neutral,,
327,h1WdbfoHeac,"Thank you so much for your videos 
I can understand your teaching 
Thank you so much😊",0.8828,Positive,0.8828,
328,nLRL_NcnK-4,"At 1:49.26
How come you define function square(x) and use it with the function main( ) and it works?  is it suppose to give an error message about coding ?
Earlier , in this video you just told that the variable must be defined before the point of it being used.  And also the variable of different functions cannot be interchange used  = you talked about the ""scope""  

if you put >>>> def  square() above def main(), that would make sense according to what you had explained about defining the definition before the implementation.  But still it is about the ""scope"" issue?",-0.3378,Negative,,-0.3378
329,nLRL_NcnK-4,It’s 1am and I clicked on this video to help me fall asleep. But this lecture was actually quite interesting…I guess imma have to listen to a lecture of quantum physics,0.2144,Positive,0.2144,
330,nLRL_NcnK-4,İt is so magical to see a video which can teach you everything about python without money.İ haven't expect the video as it is.,0.0,Neutral,,
331,nLRL_NcnK-4,"Kermit on dope, and wix ad every 2:30 minutes. I return to the good old medium of book. Sorry Harvard University.",0.3818,Positive,0.3818,
332,nLRL_NcnK-4,I feel like it's nicer to have all your code on the same line or two lines if you can nest functions together. I think its necessary to comment what's happening for yourself though.,0.6597,Positive,0.6597,
333,nLRL_NcnK-4,"""Your teaching is excellent; thank you very much. Is there any course that covers the topics of software foundation engineering and web technology in undergraduate ?""",0.7351,Positive,0.7351,
334,nLRL_NcnK-4,He is a GOOD teacher.  Thanks!,0.7798,Positive,0.7798,
335,nLRL_NcnK-4,"The professor says that the definition of a function must occur before that function can be called, and so he places the call to main() at the end of his code.  But the function main() itself occurs before the definition of the function square(n), and it's acceptable to call square(n) from main().  Why is this apparent exception acceptable?",0.7096,Positive,0.7096,
336,nLRL_NcnK-4,As a beginner I watched this video for 40 minutes today and couldn’t stop. (I had to because it’s late at night 😂) I only have very limited Excel VBA experience but I can totally understand what he’s talking about. Seriously I think we should pay for the video because this is the first time I feel such things are clear and simple to me❤ Very impressive.,0.9364,Positive,0.9364,
337,nLRL_NcnK-4,This is the first class that I've sat and followed that makes total sense to me!  Thanks!,0.5399,Positive,0.5399,
338,nLRL_NcnK-4,what programming environment is he using?,0.0,Neutral,,
339,nLRL_NcnK-4,"4:57  December 10
17:10 December 12  -  inputs",0.0,Neutral,,
340,nLRL_NcnK-4,One operation per line of code!!!!!!!!  and I WILL do just exactly that rrespective of what ANYBODY thinks!!,0.0,Neutral,,
341,nLRL_NcnK-4,"Thnx 4 this, it will take me places ❤",0.6369,Positive,0.6369,
342,nLRL_NcnK-4,(00:46:51) how to „double quote“,0.0,Neutral,,
343,nLRL_NcnK-4,"How is your terminal in place, when I open terminal and do what u do in the beginning I get a new window and it doesn't stand in place",0.0,Neutral,,
344,nLRL_NcnK-4,"Hello, beginner here following along with this course. I was able follow along with everything until he hit the (sys.argv) part of the lecture around 5 and a half hours in. I am using pycharm and when I run anything with sys.argv it returns a blank terminal even though I'm repeating everything character for character. I believe he said he was using visual studio at one point, should I switch to that? I'm sure it's just something I'm missing that would be common sense to some of yall. For reference I am using Pycharm community edition 2023.2 and I am just running the code straight from that instead of pulling up the terminal and entering the file name to call it. Anybody have any troubleshooting advice on that? Do I have to run it in a terminal to get it to work like he did? I'm stuck.",0.5775,Positive,0.5775,
345,H2EJuAcrZYU,Interesting,0.4019,Positive,0.4019,
346,H2EJuAcrZYU,Literally the best teacher Ive ever had the honor to learn from. Thanks for sharing your knowledge for free with us all,0.9468,Positive,0.9468,
347,H2EJuAcrZYU,Thanks!,0.4926,Positive,0.4926,
348,H2EJuAcrZYU,"Hi Dave, At timestamp 00:24:07 Python doesn't correct the indentation of the string. I  had already installed the extension package you suggested. I turned ""auto save"" ON, I also tried ""python > formatting:"" and it is in ""auto / default"" (there is no ""auto 8"".",0.25,Positive,0.25,
349,H2EJuAcrZYU,"I couldn’t find the python > formatting: settings in the settings, could you help me with finding the issue here",0.4019,Positive,0.4019,
350,H2EJuAcrZYU,very good. Downloaded your videos so i had to go through them here to give you thumbs up and a comment.,0.4927,Positive,0.4927,
351,H2EJuAcrZYU,"question is there a way to set up 2 screens in which while im coding on the left, the eight screen gives or shows me what it will look like?",0.3612,Positive,0.3612,
352,H2EJuAcrZYU,"Great video! The one thing that tripped me up was the recursion section, I highly suggest this video for anyone else who struggled with it: https://www.youtube.com/watch?v=ivl5-snqul8",0.4574,Positive,0.4574,
353,H2EJuAcrZYU,"This course is excellent. After having followed along for seven hours, I have to thank you again for this wonderful instruction.",0.8904,Positive,0.8904,
354,H2EJuAcrZYU,that was a good introduction for beginner,0.4404,Positive,0.4404,
355,H2EJuAcrZYU,"Thank so much Dave. 
That's amazing course.
I loved and learned a lot.",0.8807,Positive,0.8807,
356,H2EJuAcrZYU,"My gosh, this gold!!! ty u so much!!",0.5815,Positive,0.5815,
357,H2EJuAcrZYU,finished the course in 2x * 2 days * 2hrs bc I was confusing some syntaxes thank you for the vid! it helped me a lot to get familiar with it,0.2244,Positive,0.2244,
358,H2EJuAcrZYU,"i'm learning python for the first time, and im starting this course today. im excited to learn, thank you for making these materials available.",0.5994,Positive,0.5994,
359,H2EJuAcrZYU,How did you autoformat the unexpected indentation ?,0.0,Neutral,,
360,H2EJuAcrZYU,"*For those who are unable to activate the virtual environment on Windows*









Since the author uses Linux, he writes the command: ""source .venv/Scripts/activate""
but for those who use Windows, you need to use this command: "".\venv\Scripts\activate""",0.0,Neutral,,
361,EyEqWFvLDT8,"This video took a lot of writing, editing, and recording efforts. If possible please hit the like button and share this video with your friends. That would mean a lot to me!
Should I upload a complete web development course in English on this channel?",0.8553,Positive,0.8553,
362,EyEqWFvLDT8,Wow first time i am watching your english channel anyway i can understand hindi as well i am from pakistan love you sir❤❤❤❤❤,0.9862,Positive,0.9862,
363,EyEqWFvLDT8,when i run programme it shows that you do not have extension for plain _______ so what can i do,0.0,Neutral,,
364,EyEqWFvLDT8,can anyone provide me the solution of  ques.6 of chap 7,0.3182,Positive,0.3182,
365,EyEqWFvLDT8,4:34:14  -------> this will return false because of case sensitive,0.0,Neutral,,
366,EyEqWFvLDT8,"i am so happy to this session :
thank you so much .",0.8042,Positive,0.8042,
367,EyEqWFvLDT8,this course is very helpful,0.4754,Positive,0.4754,
368,EyEqWFvLDT8,thank you so much for your service even i'm from non tech background i'm easily understanding the concepts and writing programs,0.5994,Positive,0.5994,
369,EyEqWFvLDT8,"_love=b, lovely=""self""",0.0,Neutral,,
370,EyEqWFvLDT8,congrations,0.0,Neutral,,
371,EyEqWFvLDT8,Very useful Harry! Thanks for your efforts! Love from Andhra..!,0.9087,Positive,0.9087,
372,EyEqWFvLDT8,I was always afraid of coding. I have completed 7.6 years in IT industry in Functional Testing only and never moved to in another domain due to afraid of programming but Now I am watching 100daysofCode programming tutorial and completed 35 Videos and gaining confidence in programming. Thank you so much Harry for the efforts you have put in for the people like me who always afraid of programming even reside in IT world. Even though I am practicing for the small small programs but now I am confident after completing this entire course I will move in  automation Testing soon. Literally I salute you for providing this wonderful course and the way of teaching is just mind blowing.,0.9799,Positive,0.9799,
373,EyEqWFvLDT8,Is it able to download python editor in Android,0.0,Neutral,,
374,EyEqWFvLDT8,"I have attached the link for the jupyter notebook containing the solution for all the problems that have been discussed here (Chapter 1-12). Feel free to check it out.

https://drive.google.com/file/d/1SHxPZLm2-LDDa2Z-JXJJtDC6HWkmiOUe/view?usp=sharing",0.4404,Positive,0.4404,
375,Ogild8PjK6c,Show off of English😑😑,0.0,Neutral,,
376,Ogild8PjK6c,can u suggest some books to refer for advanced python programming?,0.25,Positive,0.25,
377,Ogild8PjK6c,So encouraging and awesome  video.  God bless you!,0.9224,Positive,0.9224,
378,Ogild8PjK6c,code with Harry (python in 100 days) is also good for learning and its completely free also,0.7574,Positive,0.7574,
379,Ogild8PjK6c,I'm 26 now but still a content consumer but very soon I'm gonna changed my old me and update and upgrade 💯💯,0.0,Neutral,,
380,Ogild8PjK6c,"Did you ever made  a project or game in python 😂
Or just learn like us from @Techwithtim
@ network chucks
@ Corey Schafer
.....",0.6597,Positive,0.6597,
381,Ogild8PjK6c,Sir it's is free course or not,0.5106,Positive,0.5106,
382,Ogild8PjK6c,Include paid promotion 😢,-0.4767,Negative,,-0.4767
383,Ogild8PjK6c,"Hello, thank you for telling about this course i am class 12th student and because of change of teacher in our school i am not able to understand anything the new teacher is teaching, i wanted to ask whether this course will help me to cover up how much i missed and will this help me in my board exams too. She is currently teaching mysql and i am searching for a course for that too if you have any idea can you please share with me, i would really appreciate the help",0.9391,Positive,0.9391,
384,Ogild8PjK6c,"I have this course . If anyone want to purchase this course I will give it you through gift section.
Price: 399",0.4939,Positive,0.4939,
385,Ogild8PjK6c,Can anyone tell me how to buy this course it's just showing to take subscription of udemy 0f. 700 something per month but I just want this course which is rn of rupees 549,0.1154,Positive,0.1154,
386,Ogild8PjK6c,Will they give us certificate after completion,0.0,Neutral,,
387,Ogild8PjK6c,30 days 60 days does not matter fact is why choose you it and what is the main goal behind the programming code selection,-0.0191,Neutral,,
388,Ogild8PjK6c,this course is 3200 rupees,0.0,Neutral,,
389,Ogild8PjK6c,"My birthday also july 13 , am going to start",0.0,Neutral,,
390,Ogild8PjK6c,is this course free i do really longing to learn python but i dont have money,0.2391,Positive,0.2391,
391,Ogild8PjK6c,Bro can you tell the guide for python Linux.,0.0,Neutral,,
392,hEgO047GxaQ,"Mastering Java and Spring Boot - Live Course : https://bit.ly/TeluskoJavaLive
Coupon for Discount : TELUSKO30

For More Queries WhatsApp or Call on  :  +919008963671",0.0,Neutral,,
393,hEgO047GxaQ,Thanks 👍,0.4404,Positive,0.4404,
394,hEgO047GxaQ,Can someone please confirm if this series is still relevant today even after 5 years? I am new to programming and want to start with this.,0.3818,Positive,0.3818,
395,hEgO047GxaQ,"I have finally found something worthy to watch and learn after 3 months, by the perfect person",0.765,Positive,0.765,
396,hEgO047GxaQ,Nice explanation,0.4215,Positive,0.4215,
397,hEgO047GxaQ,School actually use Java,0.0,Neutral,,
398,hEgO047GxaQ,Sir how can I practice python coding in my tablet,0.0,Neutral,,
399,hEgO047GxaQ,is this course can work for data analysts beginners?  ?,0.0,Neutral,,
400,hEgO047GxaQ,Hope I continue having the motivation to learn this,0.6486,Positive,0.6486,
401,hEgO047GxaQ,"It's 03/10/2023 (I'm just saving the date I started the python course) 

Thank you, sir... I will come back to this comment to let you know my progress. 😊❤",0.9382,Positive,0.9382,
402,hEgO047GxaQ,Finally got the best teacher on YouTube.Thank you sir.,0.6369,Positive,0.6369,
403,hEgO047GxaQ,What is python? Ans: longest snake in the world,0.0,Neutral,,
404,hEgO047GxaQ,Send me code of pyton,0.0,Neutral,,
405,hEgO047GxaQ,waoh...i would really like to learn this Python,0.4201,Positive,0.4201,
406,hEgO047GxaQ,Can I start watching this series now? I'm CA btw.,0.0,Neutral,,
407,hEgO047GxaQ,"Hi,
Is there a difference between python for software development and python for data science & BI ??",0.0,Neutral,,
408,Z1Yd7upQsXY,"Below is an outline of this video.

Also, a few tips:
1. Here is the playlist for this series: https://goo.gl/4dQMsJ
2. If you want to learn faster than I talk, I’d recommend 1.25x or 1.5x speed :)
3. Download the sample files here to follow along (they are Jupyter Notebook files): https://www.csdojo.io/python1
4. Have fun! If anything is unclear, please let me know in a comment.

0:00: Introduction
0:17: Who’s this tutorial for?
0:30: An outline of this video
1:18: What is Python and what can you do with it?
2:01: What is IDE and why I chose Jupyter Notebook
3:09: How Jupyter Notebook works
4:19: How to install Python and Jupyter (through Anaconda)
5:58: Launching Jupyter
7:59: The print() function
10:24: Introduction to variables
13:08: What are variables (in Python)?
16:42: Assigning a variable to another variable
19:03: A practice problem - swapping two variables
20:40: Solutions to the practice problem - swapping two variables",0.7602,Positive,0.7602,
409,Z1Yd7upQsXY,Awesome tutorial. Very easy to understand for someone that has no programming skills!! Thank you,0.8472,Positive,0.8472,
410,Z1Yd7upQsXY,best beginner python  video. came in with zero knowledge now I feel am good to get into the programming language🤗,0.872,Positive,0.872,
411,Z1Yd7upQsXY,Great video! I loved it!,0.8619,Positive,0.8619,
412,Z1Yd7upQsXY,Hi! love your channel :) Keep up the good work!,0.893,Positive,0.893,
413,Z1Yd7upQsXY,"Hi...
This video is very informative. 
If you can make video on giving instructions so I would be very thank ful.♥️",0.8643,Positive,0.8643,
414,Z1Yd7upQsXY,Thanks bro im g7,0.4404,Positive,0.4404,
415,Z1Yd7upQsXY,"Well, I followed your instructions and created my first lines of code a few moments ago. I plan learning to code for the next two years as a backup plan if practising law fails. And who knows, maybe I will even end up changing careers anyways at the end.

Thanks for the video.

I'll come back in two years hahaha.",0.7783,Positive,0.7783,
416,Z1Yd7upQsXY,"Best teacher for python course, Bravo Dojo. 
Great lecture.",0.8519,Positive,0.8519,
417,Z1Yd7upQsXY,Very good tutorial,0.4927,Positive,0.4927,
418,Z1Yd7upQsXY,"What's up YK. I'm Chelijua in the Houston, Texas.",0.0,Neutral,,
419,Z1Yd7upQsXY,That's absolutely wrong: Python is a SNAKE!!!😃,-0.4155,Negative,,-0.4155
420,Z1Yd7upQsXY,thanks so will google hire me now,0.4404,Positive,0.4404,
421,Z1Yd7upQsXY,Thanks,0.4404,Positive,0.4404,
422,Z1Yd7upQsXY,the video was productive to me thanks alot,0.4404,Positive,0.4404,
423,Z1Yd7upQsXY,"hello, thanks for your video, it is just what I needed to get me going",0.4404,Positive,0.4404,
424,Z1Yd7upQsXY,"once you changed the variables for
 v1 = ""first string""
 v2 = ""second string""
To 
temp = v1
v1 = v2
v2 = temp
it works just fine but do you need to use the variable temp? if  yes, why temp? 
or can we just make up any work for example 
new = v1
v1 = v2
v2 = new",0.6497,Positive,0.6497,
425,fqF9M92jzUo,"How was this course? If you are a student, you can get free access to all JetBrains IDEs for personal use at school or at home. Use the links below:
PyCharm Community Edition - https://jb.gg/getPyCharm
Free Student License - https://jb.gg/GetStudentLicense",0.765,Positive,0.765,
426,fqF9M92jzUo,"Why I am getting below Error : 
'say' is not recognized as an internal or external command,

operable program or batch file.  


Can someone help? Am trying to create the same Robo speaker.
Please help . Probably in Windows 'say' doesn't work. But what is the alternative if anyone could help me?",0.7882,Positive,0.7882,
427,fqF9M92jzUo,"my first project is not working in my laptop,pronounce code is not working i am using windows please help me",0.6124,Positive,0.6124,
428,fqF9M92jzUo,#HarryBhai,0.0,Neutral,,
429,fqF9M92jzUo,Congratulations sir,0.5994,Positive,0.5994,
430,fqF9M92jzUo,"while(True):
    table = int(input(""Enter the number from 1 to 10: ""))

    match table:
        case 1:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 2:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 3:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 4:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 5:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 6:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 7:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 8:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 9:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case 10:
            for i in range(1, 11):
                print(f""{table} X {i} = {table*i}"")
        case _:
            print('Match not found. Please enter the number between 1 to 10 ')
            if table>10:
                break",-0.0931,Negative,,-0.0931
431,fqF9M92jzUo,"you can use prompt
prompt ""hello""",0.0,Neutral,,
432,fqF9M92jzUo,"# project 1 for windowa used
# you have to install pywin32
# type  'pip install pywin32' in your python terminal
# Code
import win32com.client as wincom

if __name__ == '__main__':

    while(True):
        speak = wincom.Dispatch(""SAPI.SpVoice"")
        x = input(""Enter what you want to speak: "")
        if (x == 'q'):
            break
        text = f""{x}""
        speak.Speak(text)",0.0772,Positive,0.0772,
433,fqF9M92jzUo,Congratulations 🎆,0.5994,Positive,0.5994,
434,fqF9M92jzUo,Hello on terminal it ii say is not recognized,0.0,Neutral,,
435,fqF9M92jzUo,Command code is unreadable everything is working but its bot speaking.,0.0,Neutral,,
436,fqF9M92jzUo,Congratulations sir,0.5994,Positive,0.5994,
437,fqF9M92jzUo,"t = int(input(""Enter the number of which you want to see table: ""))
match t:
    case 1: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 2: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 3: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 4: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 5: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 6: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 7: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 8: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 9: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
    case 10: 
        for i in range(1, 11):
            print(t, ""X"", i, ""="", t * i)
            
    case _:
        print(""Number is not under 10"")",0.1531,Positive,0.1531,
438,fqF9M92jzUo,@CodeWithHarry i want to ask a question,0.0772,Positive,0.0772,
439,fqF9M92jzUo,"1:26:53 
Output
>>> You are a kid
>>> End of program",0.0,Neutral,,
440,fabelAs_m08,Join our bootcamp or schedule tutoring on our site.,0.296,Positive,0.296,
441,fabelAs_m08,FUCKING BRILLIANT! THANK YOU!,0.8154,Positive,0.8154,
442,fabelAs_m08,"bro my brain hurts, i dont think i will EVER understand that type shit",-0.7717,Negative,,-0.7717
443,fabelAs_m08,The definition of brevity.,0.0,Neutral,,
444,fabelAs_m08,saw this video 57 times and got a job at Google,0.0,Neutral,,
445,fabelAs_m08,this is how I study for my finals and then get surprised if I get a shit grade,-0.4019,Negative,,-0.4019
446,fabelAs_m08,what's the syntax for rope,0.0,Neutral,,
447,fabelAs_m08,thank you for the  pythonnnn,0.3612,Positive,0.3612,
448,fabelAs_m08,As a c programmer this has me confused.,-0.3182,Negative,,-0.3182
449,fabelAs_m08,My professor's been trying to teach me coding for 2 years. I just learned it in 59 seconds,0.0,Neutral,,
450,fabelAs_m08,Can someone explain line 13 for me please. What was done?,0.3182,Positive,0.3182,
